liczba_izb,nr_kondygnacji,calkowita_powierzchnia,wsp_x,wsp_y,adres_miejscowosc,adres_ulica,adres_numer,bud_id,dzialka_id,dzialka_mpzp,dzialka_sposob_uzytkowania,n_udzial_str,is_market_transaction,data_dokumentu,powierzchnia_final,osiedle,ma_pomieszczenia_przynalezne,rok,rok_miesiac_float,cena_za_m2,is_pierwotny,is_uzytkowanie_wieczyste,sprzedajacy_firma,sprzedajacy_jst,sprzedajacy_osoba,is_wielorodzinny,osiedle_cat
1.0,0.0,28.1,5814070.419,6428141.666,Poznań,ul. Błażeja,11F,,,,,1/1,True,2011-12-29,28.1,Naramowice,0,2011,2011.9166666666667,9339.449981260059,0,0,0,1,0,0,15
3.0,1.0,82.25,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2011-12-27,70.83,Piątkowo,1,2011,2011.9166666666667,9991.318124301362,0,0,0,1,0,0,21
1.0,3.0,34.0,5814070.419,6428141.666,Poznań,ul. Błażeja,11F,,,,,1/1,True,2011-12-29,34.0,Naramowice,0,2011,2011.9166666666667,9664.300415390844,0,0,0,1,0,0,15
1.0,2.0,29.3,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2011-12-28,29.3,Piątkowo,0,2011,2011.9166666666667,10464.097706084585,0,0,0,1,0,0,21
2.0,5.0,38.1,5814070.419,6428141.666,Poznań,ul. Błażeja,11F,,,,,1/1,True,2012-01-12,38.1,Naramowice,0,2012,2012.0,9319.479667686448,0,0,0,1,0,0,15
3.0,1.0,48.92,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2011-12-28,48.92,Piątkowo,0,2011,2011.9166666666667,10222.711804028273,0,0,0,1,0,0,21
3.0,0.0,46.75,5806336.683,6424542.222,Poznań,ul. Górki,9B,,,,,1/1,True,2011-12-07,46.75,Górczyn,0,2011,2011.9166666666667,9949.143868248731,0,0,0,1,0,0,5
3.0,4.0,51.74,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2011-12-29,47.84,Piątkowo,1,2011,2011.9166666666667,8623.283111652287,0,0,0,1,0,0,21
2.0,3.0,51.11,5806336.683,6424542.222,Poznań,ul. Górki,9,,,,,1/1,True,2011-12-07,51.11,Górczyn,0,2011,2011.9166666666667,9819.877142086918,0,0,0,1,0,0,5
3.0,5.0,50.29,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2011-12-28,47.57,Piątkowo,1,2011,2011.9166666666667,10526.597352346853,0,0,0,1,0,0,21
4.0,0.0,76.24000000000001,5812492.746,6420131.235,Poznań,ul. Pucka,19,,,,,1/1,True,2011-12-06,66.28,Krzyżowniki-Smochowice,1,2011,2011.9166666666667,11395.25134813027,0,0,0,1,0,0,12
4.0,0.0,90.05,5812492.511,6420124.038,Poznań,ul. Pucka,19a,,,,,1/1,True,2011-12-06,66.36,Krzyżowniki-Smochowice,1,2011,2011.9166666666667,11763.34528656232,0,0,0,1,0,0,12
3.0,4.0,65.78,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2011-12-29,65.78,Piątkowo,0,2011,2011.9166666666667,9750.146760049185,0,0,0,1,0,0,21
4.0,1.0,68.2,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2012-01-11,66.02,Piątkowo,1,2012,2012.0,9105.454218924247,0,0,0,1,0,0,21
3.0,2.0,47.58,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2012-01-17,47.58,Piątkowo,0,2012,2012.0,10193.063405869449,0,0,0,1,0,0,21
3.0,5.0,53.91,5808578.94,6422558.806,Poznań,ul. Marcelińska,96B,,,,,1/1,True,2011-12-19,53.91,Ławica,0,2011,2011.9166666666667,11315.139885766408,0,0,0,1,0,0,37
2.0,4.0,44.11,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2011-12-27,39.98,Piątkowo,1,2011,2011.9166666666667,11957.15905079493,0,0,0,1,0,0,21
3.0,2.0,47.77,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2011-12-21,47.77,Piątkowo,0,2011,2011.9166666666667,10867.19464378059,0,0,0,1,0,0,21
2.0,4.0,42.65,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2011-12-28,42.65,Piątkowo,0,2011,2011.9166666666667,11293.694591392523,0,0,0,1,0,0,21
3.0,4.0,56.34,5808578.94,6422558.806,Poznań,ul. Marcelińska,96B,,,,,1/1,True,2011-12-16,56.34,Ławica,0,2011,2011.9166666666667,12121.245036538594,0,0,0,1,0,0,37
2.0,1.0,56.37,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2011-12-28,54.12,Piątkowo,1,2011,2011.9166666666667,10236.209148510137,0,0,0,1,0,0,21
2.0,2.0,30.84,5808578.94,6422558.806,Poznań,ul. Marcelińska,96,,,,,1/1,True,2011-12-16,30.84,Ławica,0,2011,2011.9166666666667,12418.021942584064,0,0,0,1,0,0,37
3.0,6.0,51.83,5808578.94,6422558.806,Poznań,ul. Marcelińska,96B,,,,,1/1,True,2011-12-15,51.83,Ławica,0,2011,2011.9166666666667,11492.943239474545,0,0,0,1,0,0,37
2.0,2.0,41.75,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2011-12-27,41.75,Piątkowo,0,2011,2011.9166666666667,10933.804240700869,0,0,0,1,0,0,21
3.0,2.0,51.06,5808645.513,6431535.363,Poznań,ul. Mogileńska,10,,,,,1/1,True,2011-12-13,51.06,Warszawskie-Pomet-Maltańskie,0,2011,2011.9166666666667,9719.92325862466,0,0,0,1,0,0,32
3.0,1.0,50.65,5808645.513,6431535.363,Poznań,ul. Mogileńska,10,,,,,1/1,True,2012-12-07,50.65,Warszawskie-Pomet-Maltańskie,0,2012,2012.9166666666667,8822.471469887161,0,0,0,1,0,0,32
3.0,6.0,54.63,5811575.322,6426855.201,Poznań,os. Przyjaźni,24,,,,,1/1,True,2012-01-19,54.63,Nowe Winogrady Południe,0,2012,2012.0,9327.5327903714,0,0,0,1,0,0,16
4.0,1.0,108.45,5813898.297,6423839.085,Poznań,ul. Ciechocińska,96,,,,,1/1,True,2011-12-19,82.65,Podolany,1,2011,2011.9166666666667,4638.1565246064165,0,0,0,1,0,0,23
4.0,1.0,120.65,5813898.297,6423839.085,Poznań,ul. Ciechocińska,96,,,,,1/1,True,2011-12-19,96.75,Podolany,1,2011,2011.9166666666667,5407.497092559168,0,0,0,1,0,0,23
3.0,1.0,49.27,5808645.513,6431535.363,Poznań,ul. Mogileńska,10,,,,,1/1,True,2012-12-07,49.27,Warszawskie-Pomet-Maltańskie,0,2012,2012.9166666666667,8861.192057933451,0,0,0,1,0,0,32
5.0,0.0,129.75,5813898.297,6423839.085,Poznań,ul. Ciechocińska,96,,,,,1/1,True,2011-12-19,100.8,Podolany,1,2011,2011.9166666666667,5586.386205390095,0,0,0,1,0,0,23
4.0,2.0,94.21000000000001,5813898.297,6423839.085,Poznań,ul. Ciechocińska,96,,,,,1/1,True,2011-12-19,67.61,Podolany,1,2011,2011.9166666666667,6047.469206905685,0,0,0,1,0,0,23
5.0,1.0,103.47,5808371.28,6428024.691,Poznań,ul. Grobla,17a,,,,,1/1,True,2012-01-05,103.47,Stare Miasto,0,2012,2012.0,8174.3647053149525,0,0,0,1,0,0,26
2.0,4.0,70.32,5808578.94,6422558.806,Poznań,ul. Marcelińska,96C,,,,,1/1,True,2011-12-16,51.43,Ławica,1,2011,2011.9166666666667,11513.362919293344,0,0,0,1,0,0,37
3.0,1.0,51.93,5808578.94,6422558.806,Poznań,ul. Marcelińska,96C,,,,,1/1,True,2011-12-16,51.93,Ławica,0,2011,2011.9166666666667,9683.635052822223,0,0,0,1,0,0,37
2.0,2.0,41.9,5807775.081,6425037.041,Poznań,ul. Stanisława Wyspiańskiego,13,,,,,1/1,True,2011-12-28,38.6,Łazarz,1,2011,2011.9166666666667,10234.530748691352,0,0,0,1,0,0,38
4.0,7.0,75.03,5808578.94,6422558.806,Poznań,ul. Marcelińska,96B,,,,,1/1,True,2011-12-21,75.03,Ławica,0,2011,2011.9166666666667,10582.948261559643,0,0,0,1,0,0,37
3.0,1.0,55.14,5812801.128,6428786.453,Poznań,ul. Karpia,22D,,,,,1/1,True,2012-01-13,55.14,Naramowice,0,2012,2012.0,9203.498542534691,0,0,0,1,0,0,15
1.0,3.0,40.36,5812969.361,6428818.381,Poznań,ul. Karpia,17,,,,,1/1,True,2012-01-16,40.36,Naramowice,0,2012,2012.0,8296.145366536224,0,0,0,1,0,0,15
4.0,6.0,74.42,5808578.94,6422558.806,Poznań,ul. Marcelińska,96B,,,,,1/1,True,2011-12-16,74.42,Ławica,0,2011,2011.9166666666667,10664.8480461958,0,0,0,1,0,0,37
3.0,3.0,53.96,5812969.361,6428818.381,Poznań,ul. Karpia,17,,,,,1/1,True,2012-01-23,53.96,Naramowice,0,2012,2012.0,9086.46074624977,0,0,0,1,0,0,15
2.0,3.0,50.4,5807775.081,6425037.041,Poznań,ul. Stanisława Wyspiańskiego,13,,,,,1/1,True,2012-01-05,42.3,Łazarz,1,2012,2012.0,9775.483768477352,0,0,0,1,0,0,38
1.0,4.0,32.03,5806336.683,6424542.222,Poznań,ul. Górki,9A,,,,,1/1,True,2011-12-07,32.03,Górczyn,0,2011,2011.9166666666667,10192.778217341198,0,0,0,1,0,0,5
1.0,3.0,39.37,5806336.683,6424542.222,Poznań,ul. Górki,9A,,,,,1/1,True,2011-12-07,39.37,Górczyn,0,2011,2011.9166666666667,9827.200077464175,0,0,0,1,0,0,5
3.0,3.0,48.84,5808645.513,6431535.363,Poznań,ul. Mogileńska,10,,,,,1/1,True,2012-01-03,48.84,Warszawskie-Pomet-Maltańskie,0,2012,2012.0,10259.259129974156,0,0,0,1,0,0,32
3.0,2.0,46.75,5806336.683,6424542.222,Poznań,ul. Górki,9,,,,,1/1,True,2011-12-07,46.75,Górczyn,0,2011,2011.9166666666667,9457.080581777343,0,0,0,1,0,0,5
1.0,0.0,39.34,5806336.683,6424542.222,Poznań,ul. Górki,9A,,,,,1/1,True,2011-12-07,39.34,Górczyn,0,2011,2011.9166666666667,9501.380986366054,0,0,0,1,0,0,5
1.0,5.0,32.97,5806336.683,6424542.222,Poznań,ul. Górki,9B,,,,,1/1,True,2011-12-08,32.97,Górczyn,0,2011,2011.9166666666667,10232.148235986611,0,0,0,1,0,0,5
1.0,5.0,27.72,5806336.683,6424542.222,Poznań,ul. Górki,9,,,,,1/1,True,2011-12-08,27.72,Górczyn,0,2011,2011.9166666666667,10251.480465972481,0,0,0,1,0,0,5
4.0,1.0,68.04,5806336.683,6424542.222,Poznań,ul. Górki,9,,,,,1/1,True,2011-12-08,68.04,Górczyn,0,2011,2011.9166666666667,9061.173856137884,0,0,0,1,0,0,5
3.0,1.0,54.2,5808682.661,6431650.474,Poznań,ul. Mogileńska,10A,,,,,1/1,True,2011-12-20,54.2,Warszawskie-Pomet-Maltańskie,0,2011,2011.9166666666667,12493.187299703352,0,0,0,1,0,0,32
4.0,1.0,71.63,5808645.513,6431535.363,Poznań,ul. Mogileńska,10,,,,,1/1,True,2011-12-29,71.63,Warszawskie-Pomet-Maltańskie,0,2011,2011.9166666666667,11462.456184358032,0,0,0,1,0,0,32
2.0,5.0,36.35,5806336.683,6424542.222,Poznań,ul. Górki,9,,,,,1/1,True,2011-12-08,36.35,Górczyn,0,2011,2011.9166666666667,9483.62191052044,0,0,0,1,0,0,5
2.0,2.0,46.53,5806336.683,6424542.222,Poznań,ul. Górki,9B,,,,,1/1,True,2011-12-08,46.53,Górczyn,0,2011,2011.9166666666667,10186.047354326562,0,0,0,1,0,0,5
3.0,2.0,52.07,5812969.361,6428818.381,Poznań,ul. Karpia,17,,,,,1/1,True,2012-01-16,52.07,Naramowice,0,2012,2012.0,9919.813507486002,0,0,0,1,0,0,15
2.0,5.0,39.81,5806336.683,6424542.222,Poznań,ul. Górki,9,,,,,1/1,True,2011-12-08,39.81,Górczyn,0,2011,2011.9166666666667,9865.914133082035,0,0,0,1,0,0,5
3.0,3.0,57.26,5806336.683,6424542.222,Poznań,ul. Górki,9B,,,,,1/1,True,2011-12-09,57.26,Górczyn,0,2011,2011.9166666666667,9597.724798127052,0,0,0,1,0,0,5
3.0,0.0,63.94,5808861.328,6428149.281,Poznań,ul. Tylne Chwaliszewo,23,,,,,1/1,True,2011-11-04,63.94,Stare Miasto,0,2011,2011.8333333333333,11913.892212022054,0,0,0,1,0,0,26
4.0,1.0,64.6,5807217.917,6431118.874,Poznań,ul. Lwa,27A,,,,,1/1,True,2011-12-20,64.6,Chartowo,0,2011,2011.9166666666667,9934.08643804644,0,0,0,1,0,0,1
3.0,3.0,51.3,5808645.513,6431535.363,Poznań,ul. Mogileńska,10,,,,,1/1,True,2011-12-29,51.3,Warszawskie-Pomet-Maltańskie,0,2011,2011.9166666666667,11849.05256463025,0,0,0,1,0,0,32
3.0,2.0,48.64,5808645.513,6431535.363,Poznań,ul. Mogileńska,10,,,,,1/1,True,2011-12-29,48.64,Warszawskie-Pomet-Maltańskie,0,2011,2011.9166666666667,10801.276934848593,0,0,0,1,0,0,32
2.0,16.0,70.5,5811922.417,6427671.654,Poznań,os. Wichrowe Wzgórze,4,,,,,1/1,True,2012-01-12,64.7,Nowe Winogrady Północ,1,2012,2012.0,5180.6492769080305,0,0,0,1,0,0,17
3.0,2.0,90.39999999999999,5809115.698,6425456.612,Poznań,ul. Bolesława Prusa,14,,,,,1/1,True,2012-01-04,86.1,Jeżyce,1,2012,2012.0,8249.902945169883,0,0,0,1,0,0,8
3.0,1.0,47.9,5808244.542,6427356.622,Poznań,ul. Mikołaja Kopernika,4,,,,,1/1,True,2012-01-12,47.9,Stare Miasto,0,2012,2012.0,4250.916148135079,0,0,0,1,0,0,26
2.0,3.0,47.3,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-08,43.5,Piątkowo Północ,1,2011,2011.9166666666667,9128.836749508751,0,0,0,1,0,0,22
3.0,1.0,49.8,5807217.917,6431118.874,Poznań,ul. Lwa,27A,,,,,1/1,True,2011-12-22,49.8,Chartowo,0,2011,2011.9166666666667,9964.798808543777,0,0,0,1,0,0,1
3.0,3.0,84.4,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-08,76.5,Piątkowo Północ,1,2011,2011.9166666666667,8532.631909562686,0,0,0,1,0,0,22
4.0,3.0,66.5,5807217.917,6431118.874,Poznań,ul. Lwa,27,,,,,1/1,True,2011-12-20,66.5,Chartowo,0,2011,2011.9166666666667,9958.009172565482,0,0,0,1,0,0,1
2.0,2.0,28.2,5808412.114,6427886.397,Poznań,ul. Wierzbowa,6,,,,,1/1,True,2011-12-30,28.2,Stare Miasto,0,2011,2011.9166666666667,12959.458808408965,0,0,0,1,0,0,26
3.0,0.0,44.4,5807217.917,6431118.874,Poznań,ul. Lwa,27,,,,,1/1,True,2011-12-20,44.4,Chartowo,0,2011,2011.9166666666667,10021.10179199571,0,0,0,1,0,0,1
3.0,4.0,79.5,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-09,70.0,Piątkowo Północ,1,2011,2011.9166666666667,9235.03585861367,0,0,0,1,0,0,22
3.0,3.0,51.3,5807217.917,6431118.874,Poznań,ul. Lwa,27,,,,,1/1,True,2011-12-20,51.3,Chartowo,0,2011,2011.9166666666667,9994.6685576265,0,0,0,1,0,0,1
3.0,4.0,83.2,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-09,75.9,Piątkowo Północ,1,2011,2011.9166666666667,8604.462178105177,0,0,0,1,0,0,22
2.0,4.0,47.199999999999996,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-09,43.4,Piątkowo Północ,1,2011,2011.9166666666667,9148.209632483302,0,0,0,1,0,0,22
2.0,0.0,66.3,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-12,59.0,Piątkowo Północ,1,2011,2011.9166666666667,8406.200383300677,0,0,0,1,0,0,22
3.0,3.0,44.620000000000005,5806613.491,6426108.716,Poznań,ul. Fabryczna,36,,,,,1/1,True,2011-12-13,38.67,Wilda,1,2011,2011.9166666666667,1874.1694299089233,0,0,0,1,0,0,33
5.0,1.0,79.03,5808840.06,6428041.25,Poznań,ul. Czartoria,1,,,,,1/1,True,2012-01-12,79.03,Stare Miasto,0,2012,2012.0,9612.236686691527,0,0,0,1,0,0,26
2.0,4.0,59.099999999999994,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-12,51.8,Piątkowo Północ,1,2011,2011.9166666666667,9246.637452881578,0,0,0,1,0,0,22
4.0,3.0,73.89999999999999,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-14,70.1,Piątkowo Północ,1,2011,2011.9166666666667,9078.428255040648,0,0,0,1,0,0,22
3.0,0.0,77.2,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-14,70.7,Piątkowo Północ,1,2011,2011.9166666666667,8351.81092813817,0,0,0,1,0,0,22
2.0,4.0,47.0,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-14,43.4,Piątkowo Północ,1,2011,2011.9166666666667,8905.692316331973,0,0,0,1,0,0,22
2.0,0.0,55.4,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-14,52.6,Piątkowo Północ,1,2011,2011.9166666666667,8292.030897456634,0,0,0,1,0,0,22
2.0,0.0,60.300000000000004,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-14,58.1,Piątkowo Północ,1,2011,2011.9166666666667,8261.18864018334,0,0,0,1,0,0,22
2.0,2.0,72.7,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-14,63.8,Piątkowo Północ,1,2011,2011.9166666666667,8672.691919356828,0,0,0,1,0,0,22
2.0,2.0,54.6,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-15,52.5,Piątkowo Północ,1,2011,2011.9166666666667,9079.571490243627,0,0,0,1,0,0,22
2.0,4.0,50.699999999999996,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-15,43.4,Piątkowo Północ,1,2011,2011.9166666666667,9292.918524835695,0,0,0,1,0,0,22
3.0,0.0,69.97,5809329.959,6420990.365,Poznań,ul. Kopciuszka,11,,,,,1/1,True,2012-01-20,69.97,Ławica,0,2012,2012.0,8730.265120580403,0,0,0,1,0,0,37
3.0,1.0,64.5,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-15,57.7,Piątkowo Północ,1,2011,2011.9166666666667,9206.02118418471,0,0,0,1,0,0,22
2.0,4.0,49.5,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-16,43.3,Piątkowo Północ,1,2011,2011.9166666666667,9250.645025398488,0,0,0,1,0,0,22
3.0,3.0,78.8,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-16,70.0,Piątkowo Północ,1,2011,2011.9166666666667,9218.791248582911,0,0,0,1,0,0,22
3.0,4.0,77.8,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-19,70.7,Piątkowo Północ,1,2011,2011.9166666666667,9175.418431637778,0,0,0,1,0,0,22
3.0,0.0,75.4,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-23,70.9,Piątkowo Północ,1,2011,2011.9166666666667,8273.155005732358,0,0,0,1,0,0,22
4.0,4.0,71.89999999999999,5808131.468,6424625.139,Poznań,ul. Wojskowa,5,,,,,1/1,True,2012-01-10,69.1,Łazarz,1,2012,2012.0,11851.06714872851,0,0,0,1,0,0,38
2.0,1.0,61.0,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-23,52.7,Piątkowo Północ,1,2011,2011.9166666666667,9270.411558826192,0,0,0,1,0,0,22
3.0,5.0,77.89,5808972.027,6427778.637,Poznań,ul. Szyperska,23,,,,,1/1,True,2012-01-18,77.89,Stare Miasto,0,2012,2012.0,17494.93157423518,0,0,0,1,0,0,26
2.0,2.0,32.14,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2012-01-17,32.14,Piątkowo,0,2012,2012.0,10362.193344071587,0,0,0,1,0,0,21
2.0,3.0,31.8,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2012-01-17,31.8,Piątkowo,0,2012,2012.0,10178.192315320306,0,0,0,1,0,0,21
2.0,4.0,31.89,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2012-01-17,31.89,Piątkowo,0,2012,2012.0,10443.424765240065,0,0,0,1,0,0,21
2.0,3.0,70.5,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-23,63.2,Piątkowo Północ,1,2011,2011.9166666666667,8633.72269318796,0,0,0,1,0,0,22
3.0,2.0,74.5,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-27,70.5,Piątkowo Północ,1,2011,2011.9166666666667,9063.83189756888,0,0,0,1,0,0,22
2.0,1.0,46.599999999999994,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2011-12-28,43.8,Piątkowo Północ,1,2011,2011.9166666666667,9097.512799601383,0,0,0,1,0,0,22
2.0,0.0,49.300000000000004,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2012-01-05,44.1,Piątkowo Północ,1,2012,2012.0,8083.647654246493,0,0,0,1,0,0,22
3.0,2.0,51.36,5797853.291,6430158.168,Poznań,ul. Sypniewo,8a,,,,,1/1,True,2012-01-10,51.36,Głuszyna,0,2012,2012.0,5940.164954027926,0,0,0,1,0,0,6
3.0,4.0,73.8,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2012-01-11,70.0,Piątkowo Północ,1,2012,2012.0,8777.989481852981,0,0,0,1,0,0,22
2.0,4.0,70.4,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2012-01-20,63.1,Piątkowo Północ,1,2012,2012.0,8325.95951506982,0,0,0,1,0,0,22
3.0,5.0,73.46,5808578.94,6422558.806,Poznań,ul. Marcelińska,96A,,,,,1/1,True,2011-12-09,73.46,Ławica,0,2011,2011.9166666666667,10137.16696429228,0,0,0,1,0,0,37
4.0,3.0,71.68,5807064.698,6430912.052,Poznań,ul. Bliźniąt,12,,,,,1/1,True,2012-01-25,71.68,Chartowo,0,2012,2012.0,9614.559230994048,0,0,0,1,0,0,1
2.0,4.0,43.34,5807064.698,6430912.052,Poznań,ul. Bliźniąt,12,,,,,1/1,True,2012-01-16,43.34,Chartowo,0,2012,2012.0,8745.832559361083,0,0,0,1,0,0,1
3.0,1.0,80.51,5807064.698,6430912.052,Poznań,ul. Bliźniąt,12,,,,,1/1,True,2011-12-30,77.26,Chartowo,1,2011,2011.9166666666667,10341.840831308962,0,0,0,1,0,0,1
3.0,8.0,75.01,5808578.94,6422558.806,Poznań,ul. Marcelińska,96A,,,,,1/1,True,2011-12-19,75.01,Ławica,0,2011,2011.9166666666667,11711.831922180078,0,0,0,1,0,0,37
2.0,6.0,30.15,5808578.94,6422558.806,Poznań,ul. Marcelińska,96,,,,,1/1,True,2011-12-16,30.15,Ławica,0,2011,2011.9166666666667,11082.832833093937,0,0,0,1,0,0,37
3.0,7.0,74.53,5808578.94,6422558.806,Poznań,ul. Marcelińska,96A,,,,,1/1,True,2011-12-20,74.53,Ławica,0,2011,2011.9166666666667,12573.231445351637,0,0,0,1,0,0,37
2.0,5.0,54.63,5808578.94,6422558.806,Poznań,ul. Marcelińska,96C,,,,,1/1,True,2011-12-20,54.63,Ławica,0,2011,2011.9166666666667,11791.296540999034,0,0,0,1,0,0,37
2.0,5.0,60.230000000000004,5808578.94,6422558.806,Poznań,ul. Marcelińska,96C,,,,,1/1,True,2011-12-20,43.29,Ławica,1,2011,2011.9166666666667,12053.231297614153,0,0,0,1,0,0,37
3.0,6.0,53.69,5808578.94,6422558.806,Poznań,ul. Marcelińska,96B,,,,,1/1,True,2011-12-22,53.69,Ławica,0,2011,2011.9166666666667,11623.717581128887,0,0,0,1,0,0,37
3.0,4.0,51.28,5808578.94,6422558.806,Poznań,ul. Marcelińska,96B,,,,,1/1,True,2011-12-21,51.28,Ławica,0,2011,2011.9166666666667,11127.488091936693,0,0,0,1,0,0,37
3.0,4.0,50.66,5808578.94,6422558.806,Poznań,ul. Marcelińska,96C,,,,,1/1,True,2011-12-22,50.66,Ławica,0,2011,2011.9166666666667,10070.363458054326,0,0,0,1,0,0,37
1.0,7.0,31.29,5808578.94,6422558.806,Poznań,ul. Marcelińska,96,,,,,1/1,True,2011-12-22,31.29,Ławica,0,2011,2011.9166666666667,12326.999446022866,0,0,0,1,0,0,37
3.0,1.0,53.08,5808578.94,6422558.806,Poznań,ul. Marcelińska,96C,,,,,1/1,True,2011-12-13,53.08,Ławica,0,2011,2011.9166666666667,9989.150849521631,0,0,0,1,0,0,37
3.0,0.0,71.39999999999999,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2012-01-26,64.1,Piątkowo Północ,1,2012,2012.0,7855.691541460288,0,0,0,1,0,0,22
2.0,3.0,46.099999999999994,5814890.422,6425193.161,Poznań,ul. Teofila Mateckiego,21,,,,,1/1,True,2012-01-26,43.3,Piątkowo Północ,1,2012,2012.0,8771.022854221384,0,0,0,1,0,0,22
3.0,2.0,51.65,5808578.94,6422558.806,Poznań,ul. Marcelińska,96C,,,,,1/1,True,2011-12-27,51.65,Ławica,0,2011,2011.9166666666667,10239.540406795215,0,0,0,1,0,0,37
3.0,1.0,70.5,5814815.923,6425143.108,Poznań,ul. Teofila Mateckiego,22,,,,,1/1,True,2011-12-05,70.5,Piątkowo Północ,0,2011,2011.9166666666667,8689.74911299849,0,0,0,1,0,0,22
1.0,1.0,29.27,5814917.482,6426945.472,Poznań,os. Stefana Batorego,54,,,,,1/1,True,2012-01-19,29.27,Piątkowo,0,2012,2012.0,9240.447115263754,0,0,0,1,0,0,21
3.0,4.0,52.04,5808578.94,6422558.806,Poznań,ul. Marcelińska,96C,,,,,1/1,True,2011-12-27,52.04,Ławica,0,2011,2011.9166666666667,12099.984837287302,0,0,0,1,0,0,37
3.0,7.0,68.42,5808578.94,6422558.806,Poznań,ul. Marcelińska,96,,,,,1/1,True,2011-12-27,68.42,Ławica,0,2011,2011.9166666666667,11581.93402459796,0,0,0,1,0,0,37
2.0,3.0,68.52000000000001,5808578.94,6422558.806,Poznań,ul. Marcelińska,96C,,,,,1/1,True,2011-12-29,51.6,Ławica,1,2011,2011.9166666666667,11788.163425188894,0,0,0,1,0,0,37
2.0,5.0,33.11,5808578.94,6422558.806,Poznań,ul. Marcelińska,96B,,,,,1/1,True,2011-12-29,33.11,Ławica,0,2011,2011.9166666666667,11378.379961224657,0,0,0,1,0,0,37
